Date,Temp,Precipitation,Snowfall Amount,Wind Speed 
02-Apr-2017,15.99,0.7,0.0,8.54
03-Apr-2017,16.38,0.2,0.0,10.7
04-Apr-2017,15.51,0.2,0.0,11.46
05-Apr-2017,15.41,0.1,0.0,13.91
06-Apr-2017,12.02,0.0,0.0,17.86
07-Apr-2017,16.2,0.0,0.0,11.2
08-Apr-2017,19.14,0.0,0.0,7.11
09-Apr-2017,22.46,0.0,0.0,4.91
10-Apr-2017,21.81,0.5,0.0,16.51
11-Apr-2017,14.15,0.1,0.0,14.35
12-Apr-2017,18.51,0.0,0.0,15.03
13-Apr-2017,15.27,0.0,0.0,18.92
14-Apr-2017,15.23,0.0,0.0,7.28
15-Apr-2017,14.59,3.0,0.0,16.25
16-Apr-2017,11.87,0.0,0.0,19.0
17-Apr-2017,12.62,1.7,0.0,23.83
18-Apr-2017,7.53,0.0,0.0,19.72
19-Apr-2017,6.75,0.3,0.0,22.01
20-Apr-2017,10.49,0.0,0.0,12.28
21-Apr-2017,14.41,0.0,0.0,8.0
22-Apr-2017,15.15,0.7,0.0,14.21
23-Apr-2017,12.54,0.0,0.0,14.67
24-Apr-2017,18.73,0.0,0.0,10.62
25-Apr-2017,13.83,12.8,0.0,16.39
26-Apr-2017,9.22,14.8,6.65,14.49
27-Apr-2017,9.19,1.2,0.0,15.72
28-Apr-2017,10.87,0.7,0.0,17.77
29-Apr-2017,14.86,0.0,0.0,10.73
30-Apr-2017,18.83,0.0,0.0,15.13
01-May-2017,11.05,0.8,0.0,18.61
02-May-2017,14.64,0.1,0.0,13.59
03-May-2017,14.58,0.0,0.0,6.5
04-May-2017,13.96,1.9,0.0,6.87
05-May-2017,18.83,0.3,0.0,11.75
06-May-2017,21.26,1.9,0.0,20.0
07-May-2017,15.47,2.2,0.0,21.06
08-May-2017,14.44,3.4,0.0,16.29
09-May-2017,14.5,0.0,0.0,12.25
10-May-2017,20.26,0.0,0.0,14.49
11-May-2017,23.0,0.4,0.0,19.4
12-May-2017,19.24,2.0,0.0,12.95
13-May-2017,20.2,3.0,0.0,12.02
14-May-2017,17.7,0.8,0.0,6.71
15-May-2017,21.03,0.1,0.0,6.97
16-May-2017,24.33,0.0,0.0,9.62
17-May-2017,27.08,0.0,0.0,11.18
18-May-2017,22.37,0.0,0.0,9.06
19-May-2017,17.48,5.4,0.0,21.64
20-May-2017,16.59,0.0,0.0,8.34
21-May-2017,20.99,0.0,0.0,13.06
22-May-2017,23.84,0.0,0.0,7.27
23-May-2017,24.33,0.1,0.0,14.41
24-May-2017,22.45,0.0,0.0,14.74
25-May-2017,22.61,0.0,0.0,9.72
26-May-2017,25.5,0.0,0.0,16.25
27-May-2017,28.08,0.0,0.0,9.46
28-May-2017,30.02,0.0,0.0,6.59
29-May-2017,29.81,0.2,0.0,6.59
30-May-2017,27.56,0.7,0.0,15.72
31-May-2017,24.84,2.6,0.0,8.53
01-Jun-2017,23.04,0.9,0.0,6.09
02-Jun-2017,25.68,0.0,0.0,6.44
03-Jun-2017,25.5,3.2,0.0,7.58
04-Jun-2017,20.76,6.2,0.0,29.63
05-Jun-2017,18.97,0.0,0.0,8.53
06-Jun-2017,18.83,0.5,0.0,23.3
07-Jun-2017,17.29,0.0,0.0,21.6
08-Jun-2017,25.34,0.0,0.0,10.44
09-Jun-2017,22.8,0.0,0.0,17.05
10-Jun-2017,24.99,0.0,0.0,10.37
11-Jun-2017,29.89,0.0,0.0,12.41
12-Jun-2017,27.22,0.3,0.0,16.62
13-Jun-2017,25.46,0.0,0.0,9.72
14-Jun-2017,27.55,0.0,0.0,13.41
15-Jun-2017,28.75,0.6,0.0,12.04
16-Jun-2017,23.97,0.0,0.0,19.3
17-Jun-2017,22.77,0.0,0.0,14.96
18-Jun-2017,25.83,0.0,0.0,16.09
19-Jun-2017,30.64,0.0,0.0,11.97
20-Jun-2017,31.44,0.0,0.0,11.46
21-Jun-2017,32.01,0.0,0.0,6.03
22-Jun-2017,32.95,0.5,0.0,14.92
23-Jun-2017,29.95,0.0,0.0,19.38
24-Jun-2017,26.92,0.0,0.0,12.92
25-Jun-2017,25.16,0.0,0.0,17.18
26-Jun-2017,29.1,0.0,0.0,6.24
27-Jun-2017,27.53,2.0,0.0,8.6
28-Jun-2017,22.45,3.2,0.0,19.61
29-Jun-2017,20.72,6.8,0.0,20.38
30-Jun-2017,22.61,0.1,0.0,24.68
01-Jul-2017,18.67,2.0,0.0,19.03
02-Jul-2017,20.37,0.4,0.0,15.18
03-Jul-2017,24.04,0.0,0.0,8.99
04-Jul-2017,26.9,0.0,0.0,5.39
05-Jul-2017,30.13,0.0,0.0,6.22
06-Jul-2017,32.06,0.0,0.0,6.72
07-Jul-2017,31.49,1.1,0.0,18.92
08-Jul-2017,31.91,0.6,0.0,12.22
09-Jul-2017,30.61,0.0,0.0,18.93
10-Jul-2017,24.38,2.8,0.0,25.48
11-Jul-2017,21.94,0.5,0.0,9.99
12-Jul-2017,25.94,0.6,0.0,23.15
13-Jul-2017,23.85,0.0,0.0,10.39
14-Jul-2017,21.54,1.0,0.0,15.42
15-Jul-2017,21.86,0.0,0.0,11.22
16-Jul-2017,25.51,0.0,0.0,9.32
17-Jul-2017,28.3,0.0,0.0,6.15
18-Jul-2017,29.61,0.0,0.0,8.68
19-Jul-2017,32.65,0.2,0.0,11.89
20-Jul-2017,25.88,0.1,0.0,12.42
21-Jul-2017,27.77,0.9,0.0,10.61
22-Jul-2017,28.37,1.7,0.0,11.33
23-Jul-2017,24.28,3.6,0.0,16.25
24-Jul-2017,19.81,2.5,0.0,22.19
25-Jul-2017,16.92,1.8,0.0,18.96
26-Jul-2017,22.93,0.2,0.0,20.55
27-Jul-2017,23.43,3.6,0.0,14.92
28-Jul-2017,24.75,0.0,0.0,16.26
29-Jul-2017,28.78,0.0,0.0,7.92
30-Jul-2017,30.11,3.7,0.0,12.66
31-Jul-2017,32.37,1.4,0.0,13.75
01-Aug-2017,34.54,4.0,0.0,15.73
02-Aug-2017,31.68,1.7,0.0,9.33
03-Aug-2017,32.6,0.7,0.0,16.48
04-Aug-2017,28.63,0.0,0.0,17.39
05-Aug-2017,28.9,0.0,0.0,21.32
06-Aug-2017,22.19,0.0,0.0,12.47
07-Aug-2017,27.4,0.0,0.0,10.87
08-Aug-2017,28.32,16.3,0.0,13.01
09-Aug-2017,23.8,2.2,0.0,9.91
10-Aug-2017,19.15,9.4,0.0,20.28
11-Aug-2017,16.72,9.0,0.0,15.19
12-Aug-2017,22.6,0.1,0.0,18.4
13-Aug-2017,23.94,0.3,0.0,8.67
14-Aug-2017,27.85,0.0,0.0,10.4
15-Aug-2017,31.62,0.2,0.0,17.75
16-Aug-2017,26.97,0.1,0.0,7.39
17-Aug-2017,28.25,0.0,0.0,10.39
18-Aug-2017,30.27,3.2,0.0,26.03
19-Aug-2017,22.39,0.0,0.0,14.41
20-Aug-2017,21.89,0.0,0.0,8.12
21-Aug-2017,23.03,0.0,0.0,5.17
22-Aug-2017,26.11,0.0,0.0,8.8
23-Aug-2017,30.86,0.0,0.0,7.05
24-Aug-2017,29.68,0.0,0.0,9.82
25-Aug-2017,32.14,0.0,0.0,10.03
26-Aug-2017,31.57,0.0,0.0,10.25
27-Aug-2017,31.63,0.0,0.0,9.95
28-Aug-2017,30.24,0.3,0.0,9.97
29-Aug-2017,31.15,0.0,0.0,10.03
30-Aug-2017,32.96,0.5,0.0,19.23
31-Aug-2017,24.13,9.0,0.0,18.21
01-Sep-2017,17.64,1.3,0.0,13.92
02-Sep-2017,17.42,3.3,0.0,12.51
03-Sep-2017,19.85,0.0,0.0,9.09
04-Sep-2017,22.42,0.0,0.0,12.8
05-Sep-2017,26.1,0.0,0.0,10.94
06-Sep-2017,21.98,0.0,0.0,20.42
07-Sep-2017,20.39,0.0,0.0,12.8
08-Sep-2017,22.19,0.0,0.0,15.45
09-Sep-2017,20.3,0.2,0.0,18.03
10-Sep-2017,19.65,2.1,0.0,11.08
11-Sep-2017,17.88,0.0,0.0,23.07
12-Sep-2017,16.66,0.9,0.0,18.91
13-Sep-2017,23.07,0.2,0.0,29.57
14-Sep-2017,20.13,0.8,0.0,30.81
15-Sep-2017,17.41,0.0,0.0,10.01
16-Sep-2017,14.69,15.5,0.0,8.46
17-Sep-2017,15.16,2.1,0.0,10.88
18-Sep-2017,15.19,3.0,0.0,11.77
19-Sep-2017,13.39,2.2,0.0,11.48
20-Sep-2017,17.31,0.0,0.0,9.91
21-Sep-2017,20.29,0.0,0.0,13.18
22-Sep-2017,22.49,0.0,0.0,9.89
23-Sep-2017,21.39,0.0,0.0,7.43
24-Sep-2017,21.05,0.0,0.0,7.15
25-Sep-2017,21.39,0.0,0.0,11.31
26-Sep-2017,20.27,0.0,0.0,12.93
27-Sep-2017,22.18,0.0,0.0,6.24
28-Sep-2017,24.4,0.0,0.0,7.37
29-Sep-2017,24.07,0.0,0.0,10.74
30-Sep-2017,22.2,0.4,0.0,20.43
01-Oct-2017,19.44,0.0,0.0,10.98
02-Oct-2017,20.51,1.5,0.0,17.08
03-Oct-2017,18.12,12.8,0.0,19.24
04-Oct-2017,19.39,0.0,0.0,12.54
05-Oct-2017,20.66,2.2,0.0,23.18
06-Oct-2017,12.96,2.3,0.0,16.7
07-Oct-2017,16.25,0.0,0.0,12.53
08-Oct-2017,14.7,0.1,0.0,16.67
09-Oct-2017,16.36,0.0,0.0,10.21
10-Oct-2017,19.25,0.0,0.0,13.59
11-Oct-2017,20.58,0.0,0.0,6.6
12-Oct-2017,20.01,0.0,0.0,16.16
13-Oct-2017,21.44,0.0,0.0,8.26
14-Oct-2017,22.91,0.0,0.0,6.22
15-Oct-2017,24.39,0.0,0.0,9.42
16-Oct-2017,26.28,0.0,0.0,9.42
17-Oct-2017,23.25,0.0,0.0,6.48
18-Oct-2017,20.97,0.0,0.0,7.99
19-Oct-2017,22.43,0.0,0.0,11.97
20-Oct-2017,21.22,0.0,0.0,17.77
21-Oct-2017,23.31,3.0,0.0,18.57
22-Oct-2017,13.12,0.1,0.0,22.21
23-Oct-2017,12.89,0.1,0.0,17.33
24-Oct-2017,17.39,0.3,0.0,10.44
25-Oct-2017,21.15,0.0,0.0,5.6
26-Oct-2017,22.35,0.0,0.0,7.27
27-Oct-2017,14.98,0.1,0.0,13.92
28-Oct-2017,12.98,0.0,0.0,18.87
29-Oct-2017,11.72,0.5,0.0,28.28
30-Oct-2017,10.81,0.0,0.0,9.99
31-Oct-2017,11.13,0.0,0.0,6.32
01-Nov-2017,16.78,0.0,0.0,6.99
02-Nov-2017,17.9,0.0,0.0,18.12
03-Nov-2017,15.95,0.0,0.0,5.69
04-Nov-2017,19.33,0.3,0.0,12.81
05-Nov-2017,14.09,19.3,0.0,26.14
06-Nov-2017,9.56,0.3,0.0,16.8
07-Nov-2017,8.15,0.4,0.0,12.28
08-Nov-2017,8.95,6.6,0.0,13.1
09-Nov-2017,8.74,0.2,0.0,7.39
10-Nov-2017,9.52,0.0,0.0,18.13
11-Nov-2017,11.45,0.6,0.0,25.98
12-Nov-2017,13.06,11.4,0.0,36.51
13-Nov-2017,6.65,1.0,0.07,19.07
14-Nov-2017,7.86,0.0,0.0,7.53
15-Nov-2017,10.04,0.0,0.0,6.09
16-Nov-2017,6.46,0.0,0.0,6.09
17-Nov-2017,8.0,0.0,0.0,3.71
18-Nov-2017,8.03,0.0,0.0,14.06
19-Nov-2017,7.21,1.3,0.0,23.19
20-Nov-2017,8.85,0.0,0.0,12.79
21-Nov-2017,14.63,0.0,0.0,18.39
22-Nov-2017,14.18,0.0,0.0,9.36
23-Nov-2017,17.12,0.0,0.0,24.76
24-Nov-2017,18.04,1.7,0.0,27.46
25-Nov-2017,11.91,16.9,0.0,26.59
26-Nov-2017,5.12,0.9,0.07,18.43
27-Nov-2017,7.7,0.0,0.0,21.52
28-Nov-2017,7.64,2.4,0.0,25.29
29-Nov-2017,5.27,0.6,0.42,12.43
30-Nov-2017,4.13,1.8,1.26,25.16
01-Dec-2017,2.97,0.0,0.0,16.52
02-Dec-2017,4.26,0.0,0.0,19.0
03-Dec-2017,1.64,0.0,0.0,12.06
04-Dec-2017,4.93,0.0,0.0,25.48
05-Dec-2017,6.31,0.0,0.0,14.65
06-Dec-2017,4.83,0.0,0.0,6.4
07-Dec-2017,7.25,0.0,0.0,34.29
08-Dec-2017,8.49,2.1,0.07,44.07
09-Dec-2017,1.88,0.0,0.0,26.94
10-Dec-2017,8.11,6.5,0.0,59.19
11-Dec-2017,11.77,6.3,0.0,30.53
12-Dec-2017,6.7,0.0,0.0,32.02
13-Dec-2017,6.23,0.0,0.0,31.38
14-Dec-2017,8.03,7.7,0.0,40.77
15-Dec-2017,6.5,3.4,0.0,30.57
16-Dec-2017,4.48,1.1,0.35,17.22
17-Dec-2017,3.27,0.9,0.63,17.32
18-Dec-2017,3.72,3.8,2.52,39.16
19-Dec-2017,4.25,0.0,0.0,10.03
20-Dec-2017,5.23,1.9,1.33,7.69
21-Dec-2017,7.24,0.3,0.0,9.34
22-Dec-2017,8.5,0.9,0.0,12.28
23-Dec-2017,7.45,0.0,0.0,6.92
24-Dec-2017,6.34,0.0,0.0,6.49
25-Dec-2017,8.87,0.0,0.0,7.92
26-Dec-2017,8.45,0.3,0.0,24.11
27-Dec-2017,7.43,0.3,0.0,23.75
28-Dec-2017,2.55,0.1,0.07,36.68
29-Dec-2017,5.05,1.9,0.0,37.66
30-Dec-2017,12.77,0.6,0.0,31.76
31-Dec-2017,14.31,0.3,0.0,28.37
